item_id,has_clip_embedding,has_face_embedding,clip_embedding_path,face_embedding_path
peteste_twitter_78a2fcd7,False,False,,
petevyler_twitter_bf51893a,False,False,,
pfiel_twitter_d13649b4,False,False,,
pfrias_twitter_56b51137,False,False,,
pgerngross_twitter_2d87bfaa,False,False,,
phi303_twitter_9b4ef46a,False,False,,
philackley_twitter_db6abab9,False,False,,
phoenixartistry_twitter_e84ef013,False,False,,
photoblogger_twitter_72c3f38f,False,False,,
photographybypixie_twitter_9f55d7ac,False,False,,
photosoldier860_twitter_a0952e14,False,False,,
phuzylogik_twitter_88ccdadf,False,False,,
pierreedouardschmitt_twitter_049e6b75,False,False,,
pinkcakebox_twitter_f89298d8,False,False,,
pinkuneko_twitter_08f2e588,False,False,,
pjbeyer_twitter_e624f6d2,False,False,,
plastikstuhl_twitter_66c575dd,False,False,,
platinumvoicepr_twitter_3cbfdb4c,False,False,,
pmilleredu_twitter_e938cfb7,False,False,,
pmoa_twitter_76242946,False,False,,
poetyca_twitter_cae2d8d4,False,False,,
pokipsie_twitter_e12411bd,False,False,,
pon_twitter_dba18bbf,False,False,,
poohkohawaii_twitter_ca6269be,False,False,,
pqhoang_twitter_73f81056,False,False,,
pressnet_twitter_867a1654,False,False,,
prestonpardy_twitter_a3c0791b,False,False,,
prettypinkponies_twitter_72ad8af8,False,False,,
prissajean_twitter_5fd73307,False,False,,
producimosideas_twitter_212ddf3b,False,False,,
pugin_twitter_5b43b36d,False,False,,
punzoo_twitter_f3fbff89,False,False,,
purinek2_twitter_08993a51,False,False,,
putuebo_twitter_60c06ca6,False,False,,
queenesther_twitter_fc161a71,False,False,,
r3d_twitter_4f8f6293,False,False,,
raccettura_twitter_03b8e3be,False,False,,
rachaelbeauty_twitter_a98f4199,False,False,,
rachelrvincent_twitter_ad04c43a,False,False,,
rachelzevita_twitter_5a009021,False,False,,
radiomann1_twitter_2b83014d,False,False,,
rafacama_twitter_89aa43d7,False,False,,
rafaelbustamante_twitter_9536a06a,False,False,,
rafaelochoa_twitter_3b3d8300,False,False,,
rahmatmh_twitter_c5ad04db,False,False,,
rahsheen_twitter_caa200c8,False,False,,
ralphdepagter_twitter_f73f25ff,False,False,,
ramizahrahman_twitter_43ee1c14,False,False,,
randomandodd_twitter_458aedd9,False,False,,
randyrichter_twitter_dbfaeb22,False,False,,
ranjiththomas_twitter_230780f5,False,False,,
rappler_twitter_53cb9f7c,False,False,,
rappscott_twitter_bbed4b67,False,False,,
raquelsotollacer_twitter_12199d1e,False,False,,
raquelvillarreal_twitter_46100a2f,False,False,,
raulk_twitter_b2e1fb92,False,False,,
ravenlynch_twitter_833f63c6,False,False,,
ravidor_twitter_f1297781,False,False,,
ravimohan2_twitter_4e907de9,False,False,,
raychang_twitter_246877b6,False,False,,
rayhowe_twitter_15fd19b5,False,False,,
raymondwyu_twitter_a9a6a921,False,False,,
razshafer_twitter_510c575f,False,False,,
rbanffy_twitter_4ded632f,False,False,,
rdeva_twitter_66ca81e8,False,False,,
rdhnk9_twitter_2e9c1845,False,False,,
rdvnfrtn_twitter_39d3e267,False,False,,
rebeccamaguire_twitter_20fc4e30,False,False,,
rebeccateldja_twitter_fcb9e061,False,False,,
redphone_twitter_da97e782,False,False,,
regtiangha_twitter_486605e4,False,False,,
relixvariety_twitter_6bfb7cff,False,False,,
remyandella_twitter_cce38f7d,False,False,,
renelego_twitter_8520103d,False,False,,
reportertim_twitter_bdc45172,False,False,,
reuscher_twitter_9128dd4a,False,False,,
rheyankaj_twitter_ca76f1ac,False,False,,
rhoinkes_twitter_4514aaf0,False,False,,
ricardoanton_twitter_db73ee54,False,False,,
ricardopadilha_twitter_28f7db1e,False,False,,
ricardosalgado_twitter_a67a52c7,False,False,,
riccardoghignoni_twitter_0246b5cb,False,False,,
richardajacobson_twitter_669b64f2,False,False,,
richardharrington_twitter_890f5870,False,False,,
richardterborg_twitter_47c1ff50,False,False,,
richardthomson_twitter_49751783,False,False,,
richtosi_twitter_d7781694,False,False,,
rickcaffeinated_twitter_85c47b88,False,False,,
rickycain_twitter_5a0c8795,False,False,,
rickzwiep_twitter_f48cb7c4,False,False,,
ricmccoy_twitter_29323cbf,False,False,,
ricseedbluebubbledesign_twitter_efa0c588,False,False,,
riefaja_twitter_2d16af9e,False,False,,
rielax_twitter_287e6b5a,False,False,,
rieramadhaanie_twitter_95559c04,False,False,,
rikardohj_twitter_e49d3023,False,False,,
rjacquez_twitter_165247fa,False,False,,
rjjaramillo_twitter_5bc60093,False,False,,
rjudas_twitter_03f2fc9d,False,False,,
rkellyga_twitter_e84def54,False,False,,
rmichaelbrown_twitter_37dad87f,False,False,,
rmorrison_twitter_c2e7acd2,False,False,,
roadzy_twitter_5a48972f,False,False,,
roannarupinta_twitter_47ddc520,False,False,,
robaris_twitter_b94a33a2,False,False,,
robboudon_twitter_ab47cc4d,False,False,,
robertbadillo_twitter_3931cd30,False,False,,
robertbarney_twitter_bf04aa53,False,False,,
robertbirnie_twitter_55171ca6,False,False,,
robertjonathan_twitter_b4517402,False,False,,
robertschueler_twitter_2f8881ef,False,False,,
robingood_twitter_f96a762c,False,False,,
robinhassan_twitter_02921c0b,False,False,,
robkrueger_twitter_231481d6,False,False,,
robmoses_twitter_87da1a79,False,False,,
robnelson_twitter_6bdaab25,False,False,,
robseaver_twitter_583d116a,False,False,,
robwillington_twitter_df32046c,False,False,,
robwoodbridge_twitter_b895da06,False,False,,
rockaz_twitter_5be5ad2e,False,False,,
rockstarmomlv_twitter_3543907c,False,False,,
rockyvy_twitter_f4a4b184,False,False,,
rodmeier_twitter_626598c4,False,False,,
rodmilam_twitter_5b9ca20b,False,False,,
rodrigoluna_twitter_8e25c865,False,False,,
rogerbalettie_twitter_eadbce86,False,False,,
rogerellman_twitter_36e3371c,False,False,,
rohnjay_twitter_ef2597d2,False,False,,
roh_twitter_a365eef8,False,False,,
rolfek_twitter_90986cb9,False,False,,
romcalbc_twitter_5cca21d8,False,False,,
rommiej_twitter_84d0147a,False,False,,
romulocostacurta_twitter_eccaed7c,False,False,,
romybeatwriter_twitter_008d2f8b,False,False,,
ronaldomanga_twitter_37eae251,False,False,,
roncaglia_twitter_a787050e,False,False,,
ronlute_twitter_46e29637,False,False,,
ronron607_twitter_c9c85270,False,False,,
ronsela_twitter_ff050895,False,False,,
roook_twitter_28bfed5e,False,False,,
roseannefoxx_twitter_a38b57ef,False,False,,
rositaxx_twitter_b7059a67,False,False,,
rousso_twitter_59e84726,False,False,,
rowdyfolk_twitter_a2a538da,False,False,,
roxipappa_twitter_e1520ccf,False,False,,
roybird_twitter_2534c68d,False,False,,
roysteele_twitter_b6d88bf1,False,False,,
royterp_twitter_28a40299,False,False,,
rscpics_twitter_81eb30db,False,False,,
ru0905_twitter_9635c14e,False,False,,
ruanalmeida_twitter_0318eba0,False,False,,
rubenbrave_twitter_2d5e3366,False,False,,
rubenmascarophotography_twitter_756b0938,False,False,,
rubodewig_twitter_fa89137d,False,False,,
rude64_twitter_4648b5b3,False,False,,
rudestan_twitter_24dad8be,False,False,,
russellvjward_twitter_5725bf3f,False,False,,
russpond_twitter_d8977b8b,False,False,,
ryanfrazier_twitter_bdfd301a,False,False,,
ryanjgoodman_twitter_8e97ae97,False,False,,
ryanketterman_twitter_07c376be,False,False,,
ryanlmurphy_twitter_2b3497cd,False,False,,
ryanott_twitter_eddc944e,False,False,,
ryanporter_twitter_f50df5a3,False,False,,
ryanthompson_twitter_c403efec,False,False,,
s0uls_twitter_354cae4f,False,False,,
s1lentb0buk_twitter_65fe0dc6,False,False,,
sabrinamiso_twitter_075c6b5e,False,False,,
sachaqs_twitter_510fc552,False,False,,
sachiyokojima_twitter_73509f19,False,False,,
sacpetsits_twitter_89d93487,False,False,,
saeedalmenhali_twitter_96067146,False,False,,
sahithi_twitter_4b77fa07,False,False,,
sakshamgumber_twitter_8aecaf3b,False,False,,
salikov_twitter_2605b0dc,False,False,,
salinasmx_twitter_f156d5af,False,False,,
samanthaholloway_twitter_787a8b35,False,False,,
samarb_twitter_b73a7536,False,False,,
sambassman_twitter_b32456fa,False,False,,
samipage_twitter_5bdde226,False,False,,
samuelmartinx_twitter_07e75f74,False,False,,
samuelreis_twitter_6206dfd4,False,False,,
samuelstrickland_twitter_cf56073d,False,False,,
samwhite_twitter_4bfb88bb,False,False,,
sanahsayani_twitter_0ff44974,False,False,,
sanderdatema_twitter_b21c3162,False,False,,
sanderterhaar_twitter_b6dde02f,False,False,,
sandieterenzisellshomescom_twitter_6c6fcd84,False,False,,
saniday_twitter_c7d20258,False,False,,
sanpedrohotelspa_twitter_01abb6dd,False,False,,
santayanapower_twitter_d86bdf33,False,False,,
sanurasnowpaw_twitter_7076f8ec,False,False,,
sarahemiline_twitter_685fdc01,False,False,,
sarahjones_twitter_fb2dffb4,False,False,,
saratpollock_twitter_09423e27,False,False,,
sarito_twitter_d89bbaa5,False,False,,
satoryasuga_twitter_1a945fe9,False,False,,
satotaka_twitter_7cd90995,False,False,,
saurospagnol_twitter_70707e7e,False,False,,
saviodemartino_twitter_03e07da9,False,False,,
scesini_twitter_cd27e127,False,False,,
scg33esp_twitter_b8d5fed8,False,False,,
scherem_twitter_4ba05b29,False,False,,
scherka_twitter_60e80184,False,False,,
scherre_twitter_b8044559,False,False,,
schlossneubeuern_twitter_a8d60970,False,False,,
schneidan_twitter_4bccaae4,False,False,,
scholzeralph_twitter_567d5449,False,False,,
scottbellisario_twitter_6b9613f9,False,False,,
scottellisonphotography_twitter_d09444e9,False,False,,
scottjwalter_twitter_a0b333a6,False,False,,
scottycze_twitter_a905f428,False,False,,
scoutshonor_twitter_7d05be4e,False,False,,
scowie_twitter_54596923,False,False,,
seancoyne_twitter_af76f774,False,False,,
seanmcmenemy_twitter_4f379188,False,False,,
sebastianjimenez_twitter_cb18ed4f,False,False,,
sebastianlofvall_twitter_4de2ef38,False,False,,
sebastianmueller_twitter_31cad4df,False,False,,
sebastienbarre_twitter_8727d673,False,False,,
sebgonza_twitter_4554e722,False,False,,
sebhawker_twitter_83feb5e2,False,False,,
seerickson_twitter_0adf8381,False,False,,
sekarkhatulistiwa_twitter_0f4bad4e,False,False,,
semilla_twitter_6a9e442f,False,False,,
seraphim_twitter_155311ef,False,False,,
sercanparan_twitter_46778234,False,False,,
serdarbarut_twitter_8e2c5044,False,False,,
sergeioarroyo_twitter_98a6c9df,False,False,,
sergioelizondomora_twitter_0e693dee,False,False,,
sergiopellico_twitter_b5076bbc,False,False,,
sergiovenuto_twitter_87107233,False,False,,
serra_twitter_e0b02472,False,False,,
serveure_twitter_c8cd06e4,False,False,,
sfharper_twitter_5c03a1a9,False,False,,
sfy_twitter_870e1700,False,False,,
shalahbowden_twitter_66643dc5,False,False,,
shanedesloges_twitter_a6c7ec69,False,False,,
shanestokes_twitter_cd0e5f82,False,False,,
shanewalter_twitter_4848e3a1,False,False,,
shanmoorthy_twitter_9cc764a6,False,False,,
shannonedris_twitter_a35b0c8b,False,False,,
shannonkelley_twitter_4f282eba,False,False,,
sharonpianchan_twitter_f21c6061,False,False,,
shaunsimpson_twitter_dbb37e18,False,False,,
shawnalholman_twitter_25eaa3b1,False,False,,
shawnday_twitter_d272ef74,False,False,,
shawnmor_twitter_151d4235,False,False,,
shaymfa_twitter_acfba946,False,False,,
shazasalem_twitter_3373906a,False,False,,
sheanroberts_twitter_de38c31c,False,False,,
shehannf_twitter_f2a41450,False,False,,
shelleysanders_twitter_dc8f6027,False,False,,
shelleywest_twitter_61b58e80,False,False,,
sherekaan_twitter_1b40f342,False,False,,
sherifhany_twitter_e623be40,False,False,,
sherrytrueself_twitter_47d6d530,False,False,,
shibuibrahim_twitter_a729b460,False,False,,
shintaroabe_twitter_54652463,False,False,,
shonhughes_twitter_32ffc4f1,False,False,,
shortformelissa_twitter_c816f818,False,False,,
shugo_twitter_b75d733b,False,False,,
siam_twitter_2f6bc02a,False,False,,
sicarpv_twitter_7f65caca,False,False,,
sidali_twitter_3f20d524,False,False,,
sidede_twitter_6e1291ea,False,False,,
sidsel_twitter_a6ed81dd,False,False,,
signhk_twitter_8a31cd7b,False,False,,
sigurdson_twitter_aaf9310a,False,False,,
siguy_twitter_7a082433,False,False,,
silviabriano_twitter_fe2df68f,False,False,,
silviafattori_twitter_785a0bfe,False,False,,
silviafoglia_twitter_ba2e0628,False,False,,
simonemccallum_twitter_6dc52e31,False,False,,
sio_twitter_e4fe1bbc,False,False,,
sirmmo_twitter_979a3b13,False,False,,
sitiodascitacoes_twitter_990ce278,False,False,,
skyjunior203_twitter_15d43683,False,False,,
skypanther_twitter_7276169d,False,False,,
slakker9_twitter_c1339ec6,False,False,,
smediabutterfly_twitter_f8d8e133,False,False,,
smokinronniehalcomb_twitter_42a33e45,False,False,,
sniyazov_twitter_4291a9e8,False,False,,
snowhole_twitter_23b3bd2b,False,False,,
socialcrm_twitter_5f42be80,False,False,,
socialleslie_twitter_0ba98e23,False,False,,
societychurch_twitter_7acf9a45,False,False,,
soenarko_twitter_8a1d2dbf,False,False,,
sohochoc_twitter_cecc26d1,False,False,,
sokazo_twitter_fe9d55dd,False,False,,
sokrekl_twitter_fd2f69d2,False,False,,
solomonbrothers_twitter_75bbc695,False,False,,
soloseba_twitter_2bae5a18,False,False,,
solutionsinla_twitter_41b98303,False,False,,
sommercollier_twitter_4181036f,False,False,,
soniagennaro_twitter_1059f0c7,False,False,,
soniapolacci_twitter_9a32f1e7,False,False,,
sonic010739_twitter_c314e540,False,False,,
sonnyellar_twitter_a9df2e9d,False,False,,
sorayasantos_twitter_2bd2b9ae,False,False,,
sorgenia_twitter_353a49c5,False,False,,
soulsailor_twitter_cbe10188,False,False,,
soundroll_twitter_f83af302,False,False,,
soyoscar_twitter_4b8f6428,False,False,,
spacefoxstudio_twitter_1003bd92,False,False,,
speakingbadger_twitter_145a24ed,False,False,,
srcalypsoo_twitter_1696e34c,False,False,,
sroyer_twitter_c7ac23eb,False,False,,
ssalazars_twitter_c57bdce4,False,False,,
ssofia_twitter_2c4b2da8,False,False,,
staboada_twitter_e377a5c0,False,False,,
stacysanchez_twitter_c271be91,False,False,,
stefanocannizzaro_twitter_f2a1d53f,False,False,,
stefanogiudici_twitter_b2da153b,False,False,,
stefanwoldekidan_twitter_46abbc88,False,False,,
stenmartin_twitter_8126b74f,False,False,,
stephaniebogus_twitter_ed151cce,False,False,,
stephaniemaxwell_twitter_25ad05ec,False,False,,
stephaniemcd_twitter_b55ff373,False,False,,
stephanieowen_twitter_64775330,False,False,,
stephanlendl_twitter_e785495d,False,False,,
stephenalee_twitter_b10d757e,False,False,,
stephenbarr_twitter_b036364f,False,False,,
stephenbonner_twitter_e0fd2ee6,False,False,,
stephend3_twitter_d359aaea,False,False,,
stephenitis_twitter_2e8ded5c,False,False,,
stephenjscott_twitter_4438a161,False,False,,
stephenmillard_twitter_3f879dbd,False,False,,
stephenwells_twitter_efd0c92e,False,False,,
stephintoronto_twitter_30066e51,False,False,,
stephlauren_twitter_bc00ac3b,False,False,,
stevegarfield_twitter_4da1e447,False,False,,
stevei_twitter_3434df97,False,False,,
stevenabittan_twitter_6890a36e,False,False,,
stevencullifer_twitter_1b14998d,False,False,,
stevendamron_twitter_e3588812,False,False,,
stevenlarson_twitter_f76c0661,False,False,,
steventjones_twitter_c7fcbb8d,False,False,,
steveweston_twitter_7b49659d,False,False,,
stewarthayes_twitter_26887e93,False,False,,
stickgrinder_twitter_d6a61627,False,False,,
stoneyxl_twitter_a41eb6b2,False,False,,
stormy86_twitter_f017a36b,False,False,,
strawfish_twitter_e457cda8,False,False,,
stregato86_twitter_414150b0,False,False,,
stuarthiggs_twitter_701a28c1,False,False,,
studiomiguel_twitter_87356f2a,False,False,,
stuttgarter_twitter_c272cfe7,False,False,,
sucio_twitter_00399805,False,False,,
sudol_twitter_93fa21ea,False,False,,
sueblack_twitter_621aa64e,False,False,,
sugabetic_twitter_a1df951c,False,False,,
sukhighuman_twitter_6f0acd9e,False,False,,
sultangfx_twitter_139c3f72,False,False,,
sunanulhuda_twitter_6f93a57d,False,False,,
suneeshlal_twitter_ff77713d,False,False,,
sungoddess_twitter_0a1b76c5,False,False,,
sunshinessui_twitter_1a98dbed,False,False,,
sunupermana_twitter_5502fa04,False,False,,
supersupersuper_twitter_dbb72d1b,False,False,,
susanaayala_twitter_96ef1c13,False,False,,
susannahseefeldt_twitter_67ef4f49,False,False,,
susanrapp_twitter_05460e2a,False,False,,
susanscrupski_twitter_d2c87a79,False,False,,
suvrobanerji_twitter_ee423a98,False,False,,
suzannecourtney_twitter_19ddb761,False,False,,
svilen_twitter_983fb4c4,False,False,,
swarmster_twitter_4ec52488,False,False,,
swellsbennett_twitter_82a40c8e,False,False,,
swism_twitter_75bb6ed4,False,False,,
swissmountainleader_twitter_e1da210a,False,False,,
syedrushda_twitter_540554b2,False,False,,
symonchow_twitter_c66b5d30,False,False,,
syntasium_twitter_a1f5cfa6,False,False,,
tadd31_twitter_580802a9,False,False,,
taeff_twitter_e53f71b1,False,False,,
tahoe58_twitter_5515ce6a,False,False,,
talintyre_twitter_5fa93778,False,False,,
talrasha_twitter_25a67244,False,False,,
tanguymignot_twitter_a52e1025,False,False,,
taniagarron_twitter_787b579d,False,False,,
tanyagagnon_twitter_e6c17cf4,False,False,,
tapps_twitter_9b3c70de,False,False,,
tassoskapernekas_twitter_88c5d10b,False,False,,
tatianaavdjiev_twitter_3103b95a,False,False,,
taymoor_twitter_0446059e,False,False,,
tearyeyezs_twitter_63448b11,False,False,,
tedmihu_twitter_0edc169c,False,False,,
tedr_twitter_fa80e28c,False,False,,
tele_twitter_9519f294,False,False,,
tellurideblues_twitter_c61b253d,False,False,,
telmamelo_twitter_4f6c9e62,False,False,,
terrahambly_twitter_91da4cf1,False,False,,
terricoles_twitter_c0e08298,False,False,,
tessadufresne_twitter_a2a35a41,False,False,,
thalitasantos_twitter_3d9b9330,False,False,,
thanhnkh_twitter_e03e6bd0,False,False,,
thanser_twitter_39863a8a,False,False,,
thatgirlmegan_twitter_617e3a5f,False,False,,
thecomfortoutlet_twitter_3793746d,False,False,,
thecuriouscreative_twitter_41cd347c,False,False,,
thedanieljsmith_twitter_1235a678,False,False,,
thedudedean_twitter_37398770,False,False,,
thegadgeteur_twitter_72937d4f,False,False,,
thejeff_twitter_262022f8,False,False,,
thejennafox_twitter_4f956c3d,False,False,,
thejennylam_twitter_c89a201c,False,False,,
themichaelshane_twitter_1e6bea78,False,False,,
themiscfiles_twitter_d27b4324,False,False,,
theoryoferin_twitter_8d398912,False,False,,
thepanda_twitter_06168571,False,False,,
thereadingcircle01_twitter_d81e2dbf,False,False,,
theresag_twitter_ce7c639f,False,False,,
thesimonharris_twitter_465c1c45,False,False,,
thexwarrior_twitter_1b18fc62,False,False,,
thiagobusse_twitter_1c290eba,False,False,,
thierryocho_twitter_193917dc,False,False,,
thierryweber_twitter_fee183a2,False,False,,
thinkpositive_twitter_a0e1c2aa,False,False,,
thinzaroo_twitter_b117c631,False,False,,
thisgunforhire_twitter_fc8346b9,False,False,,
thomaskeup_twitter_0031c401,False,False,,
thomasmarcusgeorge_twitter_73d82e03,False,False,,
thomasosborne_twitter_7cf9d0c7,False,False,,
thomaspleil_twitter_7e69bffd,False,False,,
thomasseifert_twitter_71ecf510,False,False,,
thompsontanya_twitter_b4546d5b,False,False,,
thorstenbastian_twitter_7e543edb,False,False,,
threedot_twitter_094ef3d3,False,False,,
tiagohiroshi_twitter_7b709740,False,False,,
tiffanyff_twitter_ed05c88a,False,False,,
timbr_twitter_c3a4010c,False,False,,
timgolden_twitter_2310daee,False,False,,
timhoward_twitter_16cb4c45,False,False,,
timnewsome_twitter_07cdd4f9,False,False,,
timolsen_twitter_a0155da1,False,False,,
timothyalexander_twitter_50f69f1e,False,False,,
timothydahl_twitter_7a48ccfa,False,False,,
timothyjohn_twitter_5f65026d,False,False,,
timothylmooney_twitter_353e9b2e,False,False,,
timothyryan_twitter_9e971c95,False,False,,
timpowell_twitter_69e07ee7,False,False,,
timryan67_twitter_b6da0d97,False,False,,
tinrocket_twitter_10309275,False,False,,
tjanderson_twitter_3608955f,False,False,,
tks_twitter_f0b02230,False,False,,
tlindorfer_twitter_72ed5a43,False,False,,
tnsuarez_twitter_7bbdf08d,False,False,,
toddebert_twitter_0f4594b9,False,False,,
toledoscanner_twitter_38786b30,False,False,,
tomasfragoso_twitter_8bac8333,False,False,,
tomkeenebloomberg_twitter_3a766ce7,False,False,,
tomkenyon_twitter_ebf27878,False,False,,
tommyflovildengebretsen_twitter_a9f6a85d,False,False,,
tommyoshima_twitter_a80a1af3,False,False,,
tommyp_twitter_8a8d6073,False,False,,
tommyudo_twitter_b3636396,False,False,,
tommywhitty_twitter_a193cb70,False,False,,
tomparadiso_twitter_fc2b8ad4,False,False,,
tomromano_twitter_1c7b2977,False,False,,
tomviturino_twitter_7bf59f6a,False,False,,
tonyveroeven_twitter_e8065ae5,False,False,,
tooti_twitter_8d4dda64,False,False,,
topher5_twitter_f1df05c0,False,False,,
torid_twitter_9d86f47d,False,False,,
toriegehlmeyer_twitter_8301441d,False,False,,
torreyn_twitter_e7df9a1f,False,False,,
traced_twitter_328be1fb,False,False,,
tracidavis_twitter_cf672d04,False,False,,
tranceh2_twitter_3dae425d,False,False,,
tranericvu_twitter_4d9abf55,False,False,,
trezzaalfonso_twitter_917d9feb,False,False,,
tristantiteux_twitter_24631579,False,False,,
tronathan_twitter_ba11ea36,False,False,,
tselliott_twitter_a6c500b8,False,False,,
tuesdaygirl_twitter_bd174bec,False,False,,
tugak_twitter_f4b762c6,False,False,,
turbidsoul_twitter_fdfcd5a2,False,False,,
turieco_twitter_9ff697f1,False,False,,
turnerburns_twitter_451e192f,False,False,,
tuubagul_twitter_ac902216,False,False,,
tuyetanh_twitter_d1aaf2ac,False,False,,
twool9_twitter_483dc28f,False,False,,
tylerkessler_twitter_da056af8,False,False,,
tyroneeaton_twitter_7e691ea9,False,False,,
ube17_twitter_06b1e418,False,False,,
ubskur_twitter_25133884,False,False,,
ucedaman_twitter_8c3735b8,False,False,,
ucmusicdoc_twitter_7f3182e3,False,False,,
udomichelcuria_twitter_808f1bcb,False,False,,
uhachefe_twitter_838b24a2,False,False,,
uk01speed_twitter_dd6ca754,False,False,,
ullyses_twitter_b00540b6,False,False,,
ulrichraab_twitter_d4e62bf4,False,False,,
umarquez_twitter_99cdc00d,False,False,,
urmilesh_twitter_2f78e105,False,False,,
usmanarif_twitter_64ca021c,False,False,,
usuyu_twitter_e44e3077,False,False,,
utkuozturk_twitter_4ca2a0b4,False,False,,
uvmann_twitter_15024e57,False,False,,
vaduvaiulian_twitter_f00b3d32,False,False,,
valentinaspoto_twitter_27cd61b9,False,False,,
valentinthirion_twitter_28dbf126,False,False,,
valiuh_twitter_a4ec3ab6,False,False,,
vanessajeny_twitter_263a2a85,False,False,,
vanhci_twitter_6612157d,False,False,,
varunpramanik_twitter_316e24a3,False,False,,
vaseem_twitter_bf4ccac7,False,False,,
vegasbloggers_twitter_d682b714,False,False,,
vehiclehistory_twitter_411972e7,False,False,,
venicebeachstyl_twitter_e21ab02b,False,False,,
venkatsrao_twitter_b046038e,False,False,,
verygoodservice_twitter_4b5b7bd6,False,False,,
vicaso_twitter_4ffb9f31,False,False,,
vicdiaz_twitter_1ef7d7aa,False,False,,
vicentenadal_twitter_b732b452,False,False,,
vickiayala_twitter_c5c506bb,False,False,,
vickiewyman_twitter_fcfc0d57,False,False,,
victorhgtzr_twitter_b668a107,False,False,,
victoriaborja_twitter_4b23b9f1,False,False,,
victoriafield_twitter_bf9f8044,False,False,,
victormlgh_twitter_ea8aca98,False,False,,
victorruben_twitter_d222348d,False,False,,
vigerpersinger_twitter_a0e4bdfc,False,False,,
vikashkrgupta_twitter_4ad641e9,False,False,,
villy_twitter_33fdaf21,False,False,,
vilterpanitz_twitter_da72191a,False,False,,
vincenza_twitter_4984a525,False,False,,
vincenzopallotta_twitter_45a109d3,False,False,,
vinitmevada_twitter_7d37c73c,False,False,,
vinothnatarajan_twitter_3e0e0e9b,False,False,,
virajt_twitter_d74e1f60,False,False,,
virandesilva_twitter_2060829d,False,False,,
virgilalonso_twitter_ccf2e09f,False,False,,
visualem_twitter_e9b8af89,False,False,,
vitamingc_twitter_6192afc5,False,False,,
vivekreddy_twitter_32a6427f,False,False,,
vivienchan_twitter_be64b911,False,False,,
vizcacha_twitter_7dcfa0a4,False,False,,
vlasenko_twitter_35d903ac,False,False,,
volkovroman_twitter_c384bd3e,False,False,,
vonoiral_twitter_eec6b68b,False,False,,
voreshkov_twitter_09f11d71,False,False,,
voyta_twitter_f57b3450,False,False,,
wadolfo_twitter_03d809da,False,False,,
wakelight_twitter_92f83399,False,False,,
wakingsaints_twitter_4487f6fb,False,False,,
walterburton_twitter_8294bb6d,False,False,,
wangtianweijtwd_twitter_2d305898,False,False,,
warrenknight_twitter_7c6739f4,False,False,,
wautierent_twitter_57106352,False,False,,
wcntransmedia_twitter_c7ac5c62,False,False,,
webnelly_twitter_a81c6e1c,False,False,,
websenat_twitter_0c41abc3,False,False,,
weirdeetz_twitter_fddae116,False,False,,
wendimitchell_twitter_11c9fcc1,False,False,,
wendymccullar_twitter_f4b87fd7,False,False,,
wendyrollins_twitter_e40dcb00,False,False,,
wendytownley_twitter_012027b1,False,False,,
wesgrubbs_twitter_5585977b,False,False,,
wesleybackhouse_twitter_272ac37e,False,False,,
wesleycruise_twitter_43c1fc38,False,False,,
whfrank_twitter_9d06ac3d,False,False,,
whoyer_twitter_6755e96c,False,False,,
wideawakeness_twitter_bca8d2f9,False,False,,
wilberthleo_twitter_78fac8e3,False,False,,
wildcatwearhouse_twitter_dc4d67e1,False,False,,
wilkasg_twitter_5c979682,False,False,,
willblackford_twitter_0cd09853,False,False,,
williamdavieson_twitter_2087a25d,False,False,,
windyjonas_twitter_c197ec75,False,False,,
winniee_twitter_08a20a63,False,False,,
wirava_twitter_792ce1cf,False,False,,
wooddickinson_twitter_e923b7f6,False,False,,
woogybeef_twitter_17b2399b,False,False,,
wrightscs_twitter_905074ad,False,False,,
wrry_twitter_b272cfc6,False,False,,
ww1way_twitter_b1114607,False,False,,
wwwgoherbeu_twitter_b2f92f88,False,False,,
xavigaya_twitter_f2ece4fb,False,False,,
xavilife_twitter_59448006,False,False,,
xianyangwong_twitter_e7b619a0,False,False,,
yackeroeni_twitter_aabe6f61,False,False,,
yannispatras_twitter_ad579ce1,False,False,,
yaolu_twitter_7296abee,False,False,,
yasirnasir_twitter_c7d9354f,False,False,,
yatirido_twitter_3b6db0c0,False,False,,
ybenami_twitter_8bfbb530,False,False,,
ycnex_twitter_9ff158ad,False,False,,
yimozhang_twitter_23657583,False,False,,
yitsushi_twitter_2f72871e,False,False,,
ynprojectsoundcreator_twitter_93ae1723,False,False,,
yogasonry_twitter_c2b541a9,False,False,,
yogurinha_twitter_85747e47,False,False,,
yopefonic_twitter_baa7e4ec,False,False,,
yoshichika_twitter_845faecb,False,False,,
yosoysyt_twitter_549f160a,False,False,,
youngowen_twitter_ce7501da,False,False,,
yoyodre_twitter_8e817df7,False,False,,
yudik_twitter_8e3f2d19,False,False,,
yuliakatkova_twitter_8922f143,False,False,,
yusukeito_twitter_87eba658,False,False,,
yuyolarrazabal_twitter_d382c010,False,False,,
zableckis_twitter_3a15f9bb,False,False,,
zacharycrockett_twitter_e7f8d6d7,False,False,,
zackpund_twitter_b57106bc,False,False,,
zafra30_twitter_32e57b62,False,False,,
zahagc_twitter_78ed2f39,False,False,,
zaidilfirza_twitter_812c3b85,False,False,,
zaneriley_twitter_b8e810a8,False,False,,
zeluiscorreia_twitter_0f524fa8,False,False,,
zenabowli_twitter_9c078a57,False,False,,
