item_id,image_path,profile_id,platform,width,height,aspect_ratio,file_size_kb,blur_score,is_blurry,phash,duplicate_group_id,is_duplicate,num_faces,face_confidence,face_area_ratio,face_cluster_id,top_label,top_label_score,label_scores,has_clip_embedding,has_face_embedding,caption_en,status,created_at
thesimonharris_twitter_465c1c45,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thesimonharris_twitter_465c1c45.jpg,thesimonharris,twitter,334,334,1.0,23.98,1019.63,False,d27055564fce8d98,2236,False,1,0.89,0.112,-1,,0,{},False,False,this is an image of a man sitting in front of a tv,done,2026-01-12T01:17:46.244345
thexwarrior_twitter_1b18fc62,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thexwarrior_twitter_1b18fc62.jpg,thexwarrior,twitter,400,400,1.0,25.25,1137.34,False,c4ce1b39793324ce,2237,False,1,0.0,0.995,-1,,0,{},False,False,a black and yellow bomb with a red ribbon around it,done,2026-01-12T01:17:46.270821
thiagobusse_twitter_1c290eba,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thiagobusse_twitter_1c290eba.jpg,thiagobusse,twitter,400,400,1.0,39.62,1032.21,False,8d390cf5670e764a,2238,False,1,0.96,0.028,-1,,0,{},False,False,there is a man that is riding a bike in the street,done,2026-01-12T01:17:46.312178
thierryocho_twitter_193917dc,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thierryocho_twitter_193917dc.jpg,thierryocho,twitter,400,400,1.0,32.92,1122.15,False,856e902fa897ee83,2239,False,1,0.94,0.216,-1,,0,{},False,False,there is a man that is standing in front of a stove,done,2026-01-12T01:17:46.358813
thierryweber_twitter_fee183a2,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thierryweber_twitter_fee183a2.jpg,thierryweber,twitter,400,400,1.0,17.25,81.66,True,c6cf693c492d7432,2240,False,1,0.0,0.995,-1,,0,{},False,False,there is a man taking a picture of himself with his cell phone,done,2026-01-12T01:17:46.390883
thinkpositive_twitter_a0e1c2aa,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thinkpositive_twitter_a0e1c2aa.jpg,thinkpositive,twitter,296,296,1.0,11.92,469.76,False,e7d8d00b1be4963a,2241,False,1,0.0,0.993,-1,,0,{},False,False,the logo of a cross with the words think above it,done,2026-01-12T01:17:46.414245
thinzaroo_twitter_b117c631,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thinzaroo_twitter_b117c631.jpg,thinzaroo,twitter,400,400,1.0,25.5,1044.82,False,abb4d2d08f68583d,2242,False,1,0.0,0.995,-1,,0,{},False,False,an image of a woman with glasses and a red jacket,done,2026-01-12T01:17:46.449527
thisgunforhire_twitter_fc8346b9,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thisgunforhire_twitter_fc8346b9.jpg,thisgunforhire,twitter,400,400,1.0,29.37,462.43,False,c8b5e368634f9e82,2243,False,2,0.965,0.247,-1,,0,{},False,False,there is a woman with headphones drinking a drink from a cup,done,2026-01-12T01:17:46.490742
thomaskeup_twitter_0031c401,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thomaskeup_twitter_0031c401.jpg,thomaskeup,twitter,400,400,1.0,28.3,484.04,False,df6d2870356c22d3,2244,False,1,0.93,0.578,-1,,0,{},False,False,there is a man with glasses and a suit jacket smiling,done,2026-01-12T01:17:46.542346
thomasmarcusgeorge_twitter_73d82e03,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thomasmarcusgeorge_twitter_73d82e03.jpg,thomasmarcusgeorge,twitter,400,400,1.0,31.24,224.89,False,b7424e3f4bb83e04,2245,False,1,0.0,0.995,-1,,0,{},False,False,the cover of a book with a butterfly on top of it,done,2026-01-12T01:17:46.583753
thomasosborne_twitter_7cf9d0c7,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thomasosborne_twitter_7cf9d0c7.jpg,thomasosborne,twitter,400,400,1.0,26.31,624.92,False,ad8062f752f8d28b,2246,False,1,0.92,0.345,-1,,0,{},False,False,there is a man that is taking a selfie in the kitchen,done,2026-01-12T01:17:46.627119
thomaspleil_twitter_7e69bffd,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thomaspleil_twitter_7e69bffd.jpg,thomaspleil,twitter,260,260,1.0,10.43,393.61,False,b8cf21ca67f80d32,2247,False,1,0.0,0.992,-1,,0,{},False,False,black and white photo of a bald man with glasses and a beard,done,2026-01-12T01:17:46.645249
thomasseifert_twitter_71ecf510,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thomasseifert_twitter_71ecf510.jpg,thomasseifert,twitter,400,400,1.0,19.62,55.82,True,dacdf8a33274d214,2248,False,1,0.0,0.995,-1,,0,{},False,False,man taking a picture of a boy with a camera in the desert,done,2026-01-12T01:17:46.685489
thompsontanya_twitter_b4546d5b,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thompsontanya_twitter_b4546d5b.jpg,thompsontanya,twitter,400,400,1.0,34.41,1126.53,False,f8e18712865ef8d8,2249,False,1,0.92,0.198,-1,,0,{},False,False,there is a woman that is sitting at a table with a plate of food,done,2026-01-12T01:17:46.736627
thorstenbastian_twitter_7e543edb,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\thorstenbastian_twitter_7e543edb.jpg,thorstenbastian,twitter,400,400,1.0,9.9,347.91,False,a1335ccc4edd4c33,2250,False,1,0.0,0.995,-1,,0,{},False,False,a blue and white sign with a large exclamation on it,done,2026-01-12T01:17:46.774382
threedot_twitter_094ef3d3,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\threedot_twitter_094ef3d3.jpg,threedot,twitter,400,400,1.0,31.08,431.93,False,c6ac90929dd09efc,2251,False,1,0.95,0.17,-1,,0,{},False,False,there is a man that is standing in front of a rock,done,2026-01-12T01:17:46.825449
tiagohiroshi_twitter_7b709740,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tiagohiroshi_twitter_7b709740.jpg,tiagohiroshi,twitter,400,400,1.0,19.25,219.92,False,f1f14ecec64a9cc0,2252,False,1,0.96,0.152,-1,,0,{},False,False,there is a man that is holding a remote control in his hand,done,2026-01-12T01:17:46.856753
tiffanyff_twitter_ed05c88a,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tiffanyff_twitter_ed05c88a.jpg,tiffanyff,twitter,400,400,1.0,22.23,505.24,False,ec92a3e6d18f88c9,2253,False,1,0.98,0.148,-1,,0,{},False,False,girl ' s day ' s tae ye - young singing at a concert,done,2026-01-12T01:17:46.890469
timbr_twitter_c3a4010c,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timbr_twitter_c3a4010c.jpg,timbr,twitter,240,240,1.0,7.76,98.56,True,d32c35ccd2719c9a,2254,False,1,0.0,0.992,-1,,0,{},False,False,there is a pixel image of a man wearing a hat and glasses,done,2026-01-12T01:17:46.908656
timgolden_twitter_2310daee,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timgolden_twitter_2310daee.jpg,timgolden,twitter,400,400,1.0,17.09,96.55,True,be14b16ae42da3f0,2255,False,1,0.0,0.995,-1,,0,{},False,False,the logo of the university of tennessee,done,2026-01-12T01:17:46.941836
timhoward_twitter_16cb4c45,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timhoward_twitter_16cb4c45.jpg,timhoward,twitter,400,400,1.0,20.39,516.3,False,eda0177ea2979a88,2256,False,1,0.88,0.154,-1,,0,{},False,False,there is a man in a black jacket and blue shirt smiling,done,2026-01-12T01:17:46.976525
timnewsome_twitter_07cdd4f9,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timnewsome_twitter_07cdd4f9.jpg,timnewsome,twitter,400,400,1.0,48.64,1900.25,False,c5b396672cb642c5,2257,False,2,0.94,0.119,-1,,0,{},False,False,there are two men that are posing for a picture together,done,2026-01-12T01:17:47.024675
timolsen_twitter_a0155da1,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timolsen_twitter_a0155da1.jpg,timolsen,twitter,240,240,1.0,11.87,104.67,False,ffc640e0a7f2b083,2258,False,1,0.0,0.992,-1,,0,{},False,False,there is a man that is holding a cat in his hands,done,2026-01-12T01:17:47.043345
timothyalexander_twitter_50f69f1e,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timothyalexander_twitter_50f69f1e.jpg,timothyalexander,twitter,400,400,1.0,23.54,590.78,False,bae4850b9ec3d81d,2259,False,1,0.92,0.139,-1,,0,{},False,False,there is a man in a suit and tie smiling for the camera,done,2026-01-12T01:17:47.084295
timothydahl_twitter_7a48ccfa,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timothydahl_twitter_7a48ccfa.jpg,timothydahl,twitter,400,400,1.0,23.46,341.63,False,86b33f3f38383138,2260,False,1,0.94,0.322,-1,,0,{},False,False,there is a man in a blue shirt posing for a picture,done,2026-01-12T01:17:47.124832
timothyjohn_twitter_5f65026d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timothyjohn_twitter_5f65026d.jpg,timothyjohn,twitter,400,400,1.0,25.0,260.56,False,dc6538999546e3f0,2261,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is sitting on a balcony by the water,done,2026-01-12T01:17:47.159403
timothylmooney_twitter_353e9b2e,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timothylmooney_twitter_353e9b2e.jpg,timothylmooney,twitter,400,400,1.0,29.14,1012.39,False,e5801b7887bcd6a5,2262,False,1,0.88,0.107,-1,,0,{},False,False,smiling man in a blue shirt with his arms crossed,done,2026-01-12T01:17:47.191206
timothyryan_twitter_9e971c95,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timothyryan_twitter_9e971c95.jpg,timothyryan,twitter,400,400,1.0,11.66,171.06,False,cf393207f0c69d83,2263,False,1,0.0,0.995,-1,,0,{},False,False,there is a drawing of a man in a suit and tie,done,2026-01-12T01:17:47.218167
timpowell_twitter_69e07ee7,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timpowell_twitter_69e07ee7.jpg,timpowell,twitter,400,400,1.0,26.0,733.52,False,c0691e1b6ce7c99a,2264,False,1,0.95,0.172,-1,,0,{},False,False,there is a man that is holding a kettlebell in his hand,done,2026-01-12T01:17:47.257178
timryan67_twitter_b6da0d97,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\timryan67_twitter_b6da0d97.jpg,timryan67,twitter,273,273,1.0,15.52,272.1,False,adc5c31b949ef130,2265,False,1,0.95,0.114,-1,,0,{},False,False,there is a man wearing a hat and a watch on his wrist,done,2026-01-12T01:17:47.287760
tinrocket_twitter_10309275,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tinrocket_twitter_10309275.jpg,tinrocket,twitter,400,400,1.0,20.13,886.17,False,93676db67099641a,2266,False,1,0.0,0.995,-1,,0,{},False,False,a white outline of a rocket on a blue background,done,2026-01-12T01:17:47.320425
tjanderson_twitter_3608955f,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tjanderson_twitter_3608955f.jpg,tjanderson,twitter,399,399,1.0,28.6,544.46,False,b3e0f3c650b2c699,2267,False,1,0.0,0.995,-1,,0,{},False,False,there is a man holding a little girl up in the air,done,2026-01-12T01:17:47.353616
tks_twitter_f0b02230,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tks_twitter_f0b02230.jpg,tks,twitter,400,400,1.0,26.2,528.09,False,b7f9f0c0c1c7c581,2268,False,1,0.0,0.995,-1,,0,{},False,False,there is a man with long hair wearing a black jacket,done,2026-01-12T01:17:47.383706
tlindorfer_twitter_72ed5a43,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tlindorfer_twitter_72ed5a43.jpg,tlindorfer,twitter,400,400,1.0,29.31,386.32,False,be37c9505cc9e0cc,2269,False,1,0.97,0.028,-1,,0,{},False,False,there is a man that is sitting at a table with a plate of food,done,2026-01-12T01:17:47.413668
tnsuarez_twitter_7bbdf08d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tnsuarez_twitter_7bbdf08d.jpg,tnsuarez,twitter,400,400,1.0,30.13,689.16,False,bf2f65f0d8d84481,2270,False,1,0.94,0.566,-1,,0,{},False,False,there is a young man with a baseball cap on posing for a picture,done,2026-01-12T01:17:47.464566
toddebert_twitter_0f4594b9,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\toddebert_twitter_0f4594b9.jpg,toddebert,twitter,400,400,1.0,28.54,522.79,False,9f1a2d7a61257e05,2271,False,1,0.94,0.328,-1,,0,{},False,False,there is a man and a woman sitting at a table together,done,2026-01-12T01:17:47.507751
toledoscanner_twitter_38786b30,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\toledoscanner_twitter_38786b30.jpg,toledoscanner,twitter,400,400,1.0,18.28,692.15,False,946c6ad17b6b8187,2272,False,1,0.0,0.995,-1,,0,{},False,False,toledo scannerer logo on a black background,done,2026-01-12T01:17:47.538462
tomasfragoso_twitter_8bac8333,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tomasfragoso_twitter_8bac8333.jpg,tomasfragoso,twitter,400,400,1.0,19.96,155.81,False,d63ae522b6439c96,2273,False,1,0.88,0.372,-1,,0,{},False,False,there is a man that is sitting down with a remote in his hand,done,2026-01-12T01:17:47.577541
tomkeenebloomberg_twitter_3a766ce7,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tomkeenebloomberg_twitter_3a766ce7.jpg,tomkeenebloomberg,twitter,400,400,1.0,27.36,1243.42,False,faeb175d51212d60,2274,False,1,0.0,0.995,-1,,0,{},False,False,black and white photo of a man wearing glasses and a bow tie,done,2026-01-12T01:17:47.609199
tomkenyon_twitter_ebf27878,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tomkenyon_twitter_ebf27878.jpg,tomkenyon,twitter,400,400,1.0,33.16,453.02,False,f4d00db55d349497,2275,False,1,0.93,0.168,-1,,0,{},False,False,there is a man that is standing in a garage with a camera,done,2026-01-12T01:17:47.648702
tommyflovildengebretsen_twitter_a9f6a85d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tommyflovildengebretsen_twitter_a9f6a85d.jpg,tommyflovildengebretsen,twitter,400,400,1.0,14.67,182.78,False,f8a416e3c35cec85,2276,False,1,0.0,0.995,-1,,0,{},False,False,there is a man in a suit and tie smiling for the camera,done,2026-01-12T01:17:47.674164
tommyoshima_twitter_a80a1af3,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tommyoshima_twitter_a80a1af3.jpg,tommyoshima,twitter,400,400,1.0,18.14,66.8,True,e8a13a20a77b23d7,2277,False,1,0.92,0.23,-1,,0,{},False,False,there is a young boy in a red shirt posing for a picture,done,2026-01-12T01:17:47.712544
tommyp_twitter_8a8d6073,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tommyp_twitter_8a8d6073.jpg,tommyp,twitter,400,400,1.0,14.25,10.21,True,80f07f8574cd3b94,2278,False,1,0.96,0.469,-1,,0,{},False,False,there is a man that is looking at his cell phone,done,2026-01-12T01:17:47.754516
tommyudo_twitter_b3636396,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tommyudo_twitter_b3636396.jpg,tommyudo,twitter,400,400,1.0,31.42,786.46,False,f9a7bd19286183c6,2279,False,2,0.935,0.103,-1,,0,{},False,False,there is a man and a boy sitting on a bench together,done,2026-01-12T01:17:47.799724
tommywhitty_twitter_a193cb70,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tommywhitty_twitter_a193cb70.jpg,tommywhitty,twitter,400,400,1.0,12.3,97.76,True,a5991bb6a6491ba6,2280,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is standing in front of the water,done,2026-01-12T01:17:47.828194
tomparadiso_twitter_fc2b8ad4,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tomparadiso_twitter_fc2b8ad4.jpg,tomparadiso,twitter,400,400,1.0,29.24,602.72,False,ce2e73f0b999e084,2281,False,1,0.94,0.022,-1,,0,{},False,False,there is a man that is sitting on a bench in the grass,done,2026-01-12T01:17:47.859291
tomromano_twitter_1c7b2977,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tomromano_twitter_1c7b2977.jpg,tomromano,twitter,400,400,1.0,19.38,42.01,True,cd2d33d9d41ec682,2282,False,1,0.0,0.995,-1,,0,{},False,False,there is a man that is holding a remote control in his hand,done,2026-01-12T01:17:47.895375
tomviturino_twitter_7bf59f6a,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tomviturino_twitter_7bf59f6a.jpg,tomviturino,twitter,400,400,1.0,20.88,404.57,False,f2b453c92dd2ca0d,2283,False,1,0.0,0.995,-1,,0,{},False,False,there is a man wearing a hat and glasses looking at his cell phone,done,2026-01-12T01:17:47.927067
tonyveroeven_twitter_e8065ae5,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tonyveroeven_twitter_e8065ae5.jpg,tonyveroeven,twitter,400,400,1.0,34.24,1127.57,False,98a667b206daa98f,2284,False,1,0.91,0.243,-1,,0,{},False,False,there is a man that is smiling and wearing a tie,done,2026-01-12T01:17:47.969405
tooti_twitter_8d4dda64,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tooti_twitter_8d4dda64.jpg,tooti,twitter,400,400,1.0,25.41,947.49,False,c67339acf0c88fa2,2285,False,1,0.0,0.995,-1,,0,{},False,False,there is a woman that is singing into a microphone in the dark,done,2026-01-12T01:17:47.997927
topher5_twitter_f1df05c0,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\topher5_twitter_f1df05c0.jpg,topher5,twitter,400,400,1.0,20.71,388.64,False,945aa778a62d4b8e,2286,False,1,0.9,0.302,-1,,0,{},False,False,there is a man in a white shirt posing for a picture,done,2026-01-12T01:17:48.037247
torid_twitter_9d86f47d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\torid_twitter_9d86f47d.jpg,torid,twitter,400,400,1.0,19.58,292.61,False,b896cbc00ee5876e,2287,False,1,0.0,0.995,-1,,0,{},False,False,a close up of a smiling woman with a blue jacket,done,2026-01-12T01:17:48.064332
toriegehlmeyer_twitter_8301441d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\toriegehlmeyer_twitter_8301441d.jpg,toriegehlmeyer,twitter,400,400,1.0,35.14,1006.62,False,ede0d2ce49c00e7e,2288,False,1,0.0,0.995,-1,,0,{},False,False,there is a reflection of a woman in the side mirror of a motorcycle,done,2026-01-12T01:17:48.098494
torreyn_twitter_e7df9a1f,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\torreyn_twitter_e7df9a1f.jpg,torreyn,twitter,400,400,1.0,31.38,3882.15,False,b3c34d1ec03e3dd0,2289,False,1,0.0,0.995,-1,,0,{},False,False,kermile the frog with glasses saying it ' s not easy being torrey,done,2026-01-12T01:17:48.130691
traced_twitter_328be1fb,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\traced_twitter_328be1fb.jpg,traced,twitter,400,400,1.0,36.12,1387.94,False,a2870b891c6ed6f3,2290,False,1,0.0,0.995,-1,,0,{},False,False,there is a person holding up a mask in a store,done,2026-01-12T01:17:48.162241
tracidavis_twitter_cf672d04,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tracidavis_twitter_cf672d04.jpg,tracidavis,twitter,400,400,1.0,25.56,533.84,False,aaf5d4020337f7c8,2291,False,2,0.95,0.081,-1,,0,{},False,False,there are three people that are posing for a picture with a horse,done,2026-01-12T01:17:48.195700
tranceh2_twitter_3dae425d,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tranceh2_twitter_3dae425d.jpg,tranceh2,twitter,400,400,1.0,21.56,150.59,False,efd317ce06d080f4,2292,False,1,0.0,0.995,-1,,0,{},False,False,this is a close up of a young man with a tie on,done,2026-01-12T01:17:48.224055
tranericvu_twitter_4d9abf55,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tranericvu_twitter_4d9abf55.jpg,tranericvu,twitter,400,400,1.0,8.29,78.38,True,9b93646db29433c9,2293,False,1,0.97,0.15,-1,,0,{},False,False,portrait of a man in a black shirt in the dark,done,2026-01-12T01:17:48.256340
trezzaalfonso_twitter_917d9feb,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\trezzaalfonso_twitter_917d9feb.jpg,trezzaalfonso,twitter,400,400,1.0,34.74,2803.2,False,b870c727e10fe692,2294,False,1,0.0,0.995,-1,,0,{},False,False,a black and white drawing of a man with a bird on his head,done,2026-01-12T01:17:48.294664
tristantiteux_twitter_24631579,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tristantiteux_twitter_24631579.jpg,tristantiteux,twitter,128,128,1.0,4.91,43.21,True,c62fb33028d15b8f,2295,False,1,0.94,0.165,-1,,0,{},False,False,black and white photo of a man standing in front of a stone wall,done,2026-01-12T01:17:48.305914
tronathan_twitter_ba11ea36,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tronathan_twitter_ba11ea36.jpg,tronathan,twitter,400,400,1.0,24.96,136.63,False,9b7278a5b2f81331,2296,False,1,0.93,0.648,-1,,0,{},False,False,there is a man with a beard and a smile on his face,done,2026-01-12T01:17:48.362139
tselliott_twitter_a6c500b8,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tselliott_twitter_a6c500b8.jpg,tselliott,twitter,400,400,1.0,26.35,808.95,False,a427d99e929ad989,2297,False,1,0.96,0.08,-1,,0,{},False,False,there is a woman that is sitting down with a tennis racket in her hand,done,2026-01-12T01:17:48.397637
tuesdaygirl_twitter_bd174bec,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tuesdaygirl_twitter_bd174bec.jpg,tuesdaygirl,twitter,400,400,1.0,34.24,6677.68,False,eae5879c74429e98,2298,False,1,0.92,0.076,-1,,0,{},False,False,a cartoon of a woman sitting on top of a table holding a sign,done,2026-01-12T01:17:48.435495
tugak_twitter_f4b762c6,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tugak_twitter_f4b762c6.jpg,tugak,twitter,400,400,1.0,62.13,8298.55,False,a0c98b24d737d993,2299,False,1,0.0,0.995,-1,,0,{},False,False,a poster with the names and numbers of different teams,done,2026-01-12T01:17:48.487827
turbidsoul_twitter_fdfcd5a2,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\turbidsoul_twitter_fdfcd5a2.jpg,turbidsoul,twitter,300,300,1.0,17.84,564.36,False,ebbca593160aaaa9,2300,False,1,0.0,0.993,-1,,0,{},False,False,there is a man that is wearing a bandana around his face,done,2026-01-12T01:17:48.514748
turieco_twitter_9ff697f1,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\turieco_twitter_9ff697f1.jpg,turieco,twitter,344,344,1.0,18.07,1031.66,False,ee8a91ec66329b8a,2301,False,1,0.0,0.994,-1,,0,{},False,False,green map pointer with airplane icon on white background,done,2026-01-12T01:17:48.539283
turnerburns_twitter_451e192f,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\turnerburns_twitter_451e192f.jpg,turnerburns,twitter,400,400,1.0,35.2,619.61,False,add44376860f5f90,2302,False,1,0.92,0.207,-1,,0,{},False,False,there is a man with a beard standing in front of a stone wall,done,2026-01-12T01:17:48.588544
tuubagul_twitter_ac902216,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tuubagul_twitter_ac902216.jpg,tuubagul,twitter,400,400,1.0,37.55,1196.37,False,f8c2cef4452d2c74,2303,False,1,0.92,0.051,-1,,0,{},False,False,there is a woman that is wearing a furry hat and scarf,done,2026-01-12T01:17:48.630922
tuyetanh_twitter_d1aaf2ac,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tuyetanh_twitter_d1aaf2ac.jpg,tuyetanh,twitter,400,400,1.0,28.39,391.91,False,fc31c7c8d10ec7c1,2304,False,1,0.0,0.995,-1,,0,{},False,False,there is a woman in a bikini holding a bunch of flowers,done,2026-01-12T01:17:48.665607
twool9_twitter_483dc28f,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\twool9_twitter_483dc28f.jpg,twool9,twitter,400,400,1.0,18.62,271.06,False,eeb330cc3388f923,2305,False,1,0.91,0.255,-1,,0,{},False,False,this is an image of a man in a black shirt,done,2026-01-12T01:17:48.704093
tylerkessler_twitter_da056af8,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tylerkessler_twitter_da056af8.jpg,tylerkessler,twitter,400,400,1.0,34.05,599.59,False,c47eb1933b4cc60e,2306,False,1,0.91,0.087,-1,,0,{},False,False,there is a man standing in front of a red brick wall,done,2026-01-12T01:17:48.750805
tyroneeaton_twitter_7e691ea9,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\tyroneeaton_twitter_7e691ea9.jpg,tyroneeaton,twitter,400,400,1.0,18.92,247.19,False,b3e5e4061b39f4c4,2307,False,1,0.0,0.995,-1,,0,{},False,False,there is a man in a suit and yellow tie posing for a picture,done,2026-01-12T01:17:48.781861
ube17_twitter_06b1e418,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\ube17_twitter_06b1e418.jpg,ube17,twitter,400,400,1.0,19.05,766.03,False,cccc632d32f2cccc,2308,False,1,0.0,0.995,-1,,0,{},False,False,the logo for a game called deadmag is shown in this image,done,2026-01-12T01:17:48.810410
ubskur_twitter_25133884,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\ubskur_twitter_25133884.jpg,ubskur,twitter,400,400,1.0,19.64,2621.96,False,fb8ef17001c1dc1e,2309,False,1,0.0,0.995,-1,,0,{},False,False,a black and white silhouette of a man in a suit with a grenade on his head,done,2026-01-12T01:17:48.845670
ucedaman_twitter_8c3735b8,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\ucedaman_twitter_8c3735b8.jpg,ucedaman,twitter,375,375,1.0,28.01,518.21,False,fce19c1be620071f,2310,False,1,0.0,0.995,-1,,0,{},False,False,there is a young man with a star on his forehead,done,2026-01-12T01:17:48.873176
ucmusicdoc_twitter_7f3182e3,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\ucmusicdoc_twitter_7f3182e3.jpg,ucmusicdoc,twitter,400,400,1.0,21.38,1888.94,False,ca36a5c952366bca,2311,False,1,0.0,0.995,-1,,0,{},False,False,sounding the chord logo with a man playing saxophone,done,2026-01-12T01:17:48.915962
udomichelcuria_twitter_808f1bcb,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\udomichelcuria_twitter_808f1bcb.jpg,udomichelcuria,twitter,400,400,1.0,15.26,1510.89,False,d86d4ad2352f6c1c,2312,False,1,0.95,0.995,-1,,0,{},False,False,mickey mouse icon on a red and white background,done,2026-01-12T01:17:48.959979
uhachefe_twitter_838b24a2,d:\66070260-Year3_Term2\Project1\Code\Project-for-Work\data\images\uhachefe_twitter_838b24a2.jpg,uhachefe,twitter,400,400,1.0,30.84,867.51,False,fe9e18c809bd1c56,2313,False,1,0.0,0.995,-1,,0,{},False,False,black and white photograph of a man taking a picture with a camera,done,2026-01-12T01:17:48.995880
